STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/5/2019,7.83,,0,0,0,46,54,32,,270,260,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/6/2019,7.16,,0,0,0,40,57,26,,210,220,18.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/7/2019,6.93,,0,0,0,45,48,27,,10,360,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/8/2019,3.8,,0.21,0,0,36,51,25,,340,130,8.9,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/9/2019,7.83,,0.41,0,0,47,60,44,,210,200,18.1,23.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/10/2019,10.74,,0.28,0,0,60,68,48,,220,220,21,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/11/2019,7.83,,0.53,0.1,0,43,48,29,,20,20,17,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/12/2019,5.37,,0,0,0,33,41,25,,50,70,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/13/2019,7.61,,0.43,0,0,35,41,30,,340,320,13,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/14/2019,8.28,,0.09,0,0,44,56,41,,240,240,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/15/2019,10.29,,0,0,0,48,57,39,,250,310,18.1,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/16/2019,6.26,,0,0,0,44,52,39,,30,30,13,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/17/2019,7.16,,0.35,0,0,43,52,38,,20,10,21.9,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/18/2019,9.84,,0,0,0,39,46,29,,270,270,25.1,33.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/19/2019,5.14,,0,0,0,31,38,22,,10,10,15,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/20/2019,4.7,,0,0,0,32,45,23,,60,50,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/21/2019,0.67,,0,0,0,34,45,27,,350,140,6,8.1,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/22/2019,1.57,,0,0,0,34,49,25,,200,160,6,8.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/23/2019,1.34,,0,0,0,42,54,34,,340,340,6.9,6.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/24/2019,6.04,,0,0,0,45,58,33,,20,50,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/25/2019,2.01,,0,0,0,40,55,29,,190,180,8.1,8.9,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/26/2019,2.91,,0,0,0,42,64,30,,140,140,8.9,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/27/2019,2.91,,0,0,0,48,61,40,,230,230,8.9,12.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/28/2019,2.46,,0,0,0,53,67,39,,140,80,8.9,13,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/29/2019,7.16,,0.25,0,0,53,63,47,,170,170,15,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/30/2019,12.3,,0.01,0,0,66,73,49,,200,180,21.9,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/31/2019,7.38,,0,0,0,52,57,41,,280,240,19.9,25.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/1/2020,8.5,,0,0,0,45,54,35,,270,300,19.9,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/2/2020,9.17,,0,0,0,45,62,30,,210,230,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/3/2020,9.17,,0.2,0,0,51,59,45,,210,200,21,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/4/2020,8.72,,0.37,0,0,57,63,45,,330,330,23.9,30,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/5/2020,12.3,,0,0,0,45,50,33,,300,300,23,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/6/2020,6.26,,0,0,0,43,56,32,,270,290,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/7/2020,6.71,,0.33,0,0,38,45,28,,280,250,25.1,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/8/2020,9.84,,0,0,0,40,53,29,,290,280,28,42.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/9/2020,3.36,,0,0,0,35,45,24,,130,130,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/10/2020,6.71,,0,0,0,43,62,32,,180,180,18.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/11/2020,14.54,,0.01,0,0,61,72,53,,180,190,28,36,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/12/2020,10.96,,0.44,0,0,67,69,48,,200,200,29.1,42.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/13/2020,3.8,,0.01,0,0,54,59,53,,120,110,8.1,11,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/14/2020,4.92,,1.21,0,0,53,54,50,,90,90,14.1,16.1,1,1,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/15/2020,3.36,,0,0,0,51,55,47,,170,180,8.9,13,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/16/2020,12.75,,0,0,0,54,61,38,,320,320,30,38,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/17/2020,10.29,,0,0,0,38,42,29,,340,320,21.9,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/18/2020,7.83,,0.12,0,0,33,41,29,,170,170,17,21,1,,,1,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/19/2020,13.65,,0,0,0,45,53,31,,360,320,25.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/20/2020,11.63,,0,0,0,31,37,24,,350,350,23,28,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/21/2020,10.51,,0,0,0,28,37,22,,360,10,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/22/2020,5.37,,0,0,0,30,43,20,,360,360,13,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/23/2020,3.36,,0,0,0,33,44,24,,360,90,6.9,12.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/24/2020,8.5,,0,0,0,43,62,32,,120,100,19.9,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/25/2020,7.16,,0.76,0,0,55,62,41,,130,130,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/26/2020,7.61,,0,0,0,44,52,33,,270,290,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/27/2020,8.5,,0,0,0,42,54,30,,270,270,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/28/2020,7.83,,0,0,0,43,47,30,,340,330,23,30,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/29/2020,2.91,,0,0,0,37,46,26,,330,20,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/30/2020,4.25,,0,0,0,35,45,27,,30,30,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/31/2020,3.58,,0.14,0,0,35,46,27,,310,310,15,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/1/2020,4.25,,0.02,0,0,42,51,38,,230,230,10.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/2/2020,10.96,,0,0,0,45,58,31,,250,240,25.9,33.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/3/2020,9.62,,0,0,0,58,72,45,,210,210,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/4/2020,10.51,,0,0,0,62,72,57,,230,310,17,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/5/2020,10.51,,0.14,0,0,56,64,41,,10,20,23.9,31.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/6/2020,4.25,,1.6,0,0,43,52,41,,360,360,15,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/7/2020,20.8,,0.21,0,0,54,62,36,,240,250,42.9,57,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/8/2020,6.71,,0,0,0,38,46,29,,230,240,15,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/9/2020,5.14,,0,0,0,39,52,28,,140,190,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/10/2020,10.51,,0.17,0,0,45,57,38,,220,220,23,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/11/2020,6.71,,0.74,0,0,56,61,51,,30,30,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/12/2020,6.71,,0,0,0,50,51,44,,130,130,15,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/13/2020,9.84,,0.1,0,0,51,62,43,,310,310,21,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/14/2020,9.62,,0,0,0,44,47,28,,10,20,21,25.9,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/15/2020,5.82,,0,0,0,30,39,21,,20,180,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/16/2020,5.82,,0,0,0,38,52,29,,240,260,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/17/2020,6.49,,0,0,0,47,57,37,,50,40,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/18/2020,4.03,,0,0,0,46,64,33,,210,200,15,19,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/19/2020,7.16,,0.12,0,0,51,54,33,,10,20,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/20/2020,4.92,,0.07,0.5,0,36,40,31,,50,40,16.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/21/2020,10.07,,0,0,0,32,40,22,,350,10,21,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/22/2020,6.26,,0,0,0,34,53,20,,170,180,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/23/2020,5.59,,0,0,0,42,63,25,,210,200,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/24/2020,8.05,,0.04,0,0,47,56,38,,220,220,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/25/2020,4.47,,0.38,0,0,50,60,46,,130,130,14.1,19.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/26/2020,6.26,,0,0,0,51,55,47,,250,240,25.1,32,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/27/2020,14.54,,0,0,0,47,51,33,,270,260,28,36.9,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/28/2020,12.3,,0,0,0,40,51,28,,220,220,23.9,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/29/2020,10.96,,0,0,0,39,44,29,,320,330,25.9,36,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/1/2020,5.37,,0,0,0,37,54,21,,210,210,13,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/2/2020,13.2,,0,0,0,49,69,35,,220,210,30,40.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/3/2020,11.86,,0,0,0,57,65,46,,190,220,25.9,36,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/4/2020,8.28,,0,0,0,57,63,39,,280,280,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/5/2020,8.5,,0,0,0,51,55,39,,10,360,17,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/6/2020,10.29,,0.04,0,0,46,59,39,,330,340,25.9,34,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/7/2020,15.43,,0,0,0,46,54,38,,330,330,30,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/8/2020,6.26,,0,0,0,45,62,28,,210,210,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/9/2020,11.18,,0,0,0,54,73,39,,220,220,19.9,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/10/2020,16.33,,0,0,0,61,70,56,,230,230,31.1,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/11/2020,6.71,,0,0,0,61,68,49,,170,30,14.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/12/2020,5.37,,0,0,0,54,65,47,,100,120,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/13/2020,12.3,,0.15,0,0,65,80,51,,260,230,21.9,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/14/2020,6.71,,0,0,0,58,62,48,,10,20,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/15/2020,9.17,,0,0,0,49,52,44,,20,20,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/16/2020,8.05,,0,0,0,48,58,42,,60,60,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/17/2020,6.49,,0,0,0,52,68,41,,20,30,17,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/18/2020,9.62,,0.08,0,0,55,59,50,,20,20,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/19/2020,8.95,,0.12,0,0,62,82,50,,210,210,17,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/20/2020,16.11,,0.08,0,0,75,88,65,,230,240,32,40,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/21/2020,9.84,,0.12,0,0,61,65,48,,360,20,23.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/22/2020,9.62,,0,0,0,50,56,45,,90,90,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/23/2020,7.61,,0.8,0,0,45,49,42,,300,300,21.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/24/2020,5.14,,0.01,0,0,50,58,40,,110,20,13,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/25/2020,10.29,,0.75,0,0,48,50,45,,350,350,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/26/2020,8.05,,0,0,0,48,58,41,,190,180,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/27/2020,6.71,,0.01,0,0,60,71,50,,350,200,15,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/28/2020,5.59,,0,0,0,63,79,56,,40,90,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/29/2020,8.72,,0,0,0,65,88,54,,260,260,21.9,29.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/30/2020,9.62,,0,0,0,69,75,55,,220,230,23.9,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/31/2020,7.38,,0.5,0,0,54,56,44,,50,50,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/1/2020,11.41,,0.03,0,0,46,55,42,,350,340,21,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/2/2020,13.87,,0,0,0,53,65,43,,310,290,25.9,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/3/2020,10.74,,0,0,0,57,71,43,,310,330,28,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/4/2020,7.38,,0,0,0,54,61,44,,20,10,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/5/2020,4.47,,0,0,0,54,73,39,,230,200,13,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/6/2020,5.82,,0.06,0,0,62,74,51,,320,320,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/7/2020,5.59,,0.22,0,0,63,82,50,,330,340,38.9,51,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/8/2020,8.5,,0.02,0,0,65,81,55,,350,360,25.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/9/2020,14.32,,0.03,0,0,66,78,50,,280,270,35.1,46.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/10/2020,15.21,,0,0,0,51,57,44,,300,280,31.1,44.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/11/2020,5.82,,0,0,0,50,65,33,,250,230,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/12/2020,12.53,,0.06,0,0,60,76,49,,180,190,25.1,34,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/13/2020,18.12,,1.37,0,0,70,83,61,,180,170,36,47,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/14/2020,8.72,,0.06,0,0,60,65,45,,360,350,23,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/15/2020,9.62,,0.03,0,0,47,55,38,,360,350,25.9,35.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/16/2020,8.05,,0,0,0,49,63,37,,300,300,21.9,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/17/2020,10.74,,0,0,0,52,70,38,,190,190,25.1,32,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/18/2020,12.75,,0.08,0,0,60,64,38,,330,210,28,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/19/2020,5.82,,0,0,0,51,69,34,,220,200,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/20/2020,5.37,,0.36,0,0,56,61,47,,360,20,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/21/2020,13.42,,0.03,0,0,56,74,43,,230,240,38,48.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/22/2020,7.61,,0,0,0,54,67,33,,280,260,21,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/23/2020,5.82,,0.15,0,0,55,64,47,,210,230,21,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/24/2020,10.74,,0.23,0,0,63,77,54,,360,360,21,25.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/25/2020,6.93,,0.12,0,0,55,61,51,,150,150,14.1,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/26/2020,6.49,,0.15,0,0,56,69,51,,260,260,16.1,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/27/2020,12.75,,0.01,0,0,55,62,44,,350,340,28,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/28/2020,4.92,,0,0,0,54,70,41,,220,220,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/29/2020,10.51,,0,0,0,65,80,52,,160,160,28,35.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/30/2020,11.18,,1.7,0,0,64,68,57,,150,150,28,38,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/1/2020,10.51,,0.1,0,0,58,66,53,,290,290,25.9,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/2/2020,5.82,,0,0,0,60,73,44,,340,320,15,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/3/2020,8.5,,0,0,0,69,87,58,,290,260,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/4/2020,11.41,,0,0,0,72,81,54,,300,310,23.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/5/2020,5.59,,0.11,0,0,57,59,50,,30,40,14.1,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/6/2020,10.51,,0.14,0,0,56,70,49,,10,320,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/7/2020,10.07,,0,0,0,55,68,42,,320,320,21,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/8/2020,13.87,,0.12,0,0,58,71,42,,200,220,33.1,42.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/9/2020,9.17,,0,0,0,48,60,34,,320,280,23,30,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/10/2020,7.83,,0,0,0,49,68,32,,220,220,21.9,30,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/11/2020,12.3,,0,0,0,58,67,44,,320,310,23,36,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/12/2020,6.71,,0,0,0,53,65,38,,320,340,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/13/2020,4.03,,0,0,0,56,71,41,,260,240,15,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/14/2020,7.61,,0,0,0,61,79,45,,220,220,17,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/15/2020,13.42,,0,0,0,73,86,61,,220,220,25.1,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/16/2020,7.61,,0,0,0,75,87,63,,80,110,17,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/17/2020,8.28,,0,0,0,70,79,63,,70,120,17,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/18/2020,11.18,,0.06,0,0,62,63,59,,20,30,17,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/19/2020,13.87,,0,0,0,60,64,53,,80,60,25.9,38,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/20/2020,14.09,,0.01,0,0,55,59,52,,60,50,23,32,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/21/2020,11.86,,0.04,0,0,60,70,54,,90,80,19.9,30,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/22/2020,8.05,,0.29,0,0,71,83,64,,230,200,16.1,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/23/2020,3.8,,0,0,0,73,85,62,,310,360,10.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/24/2020,6.49,,0,0,0,66,69,61,,60,70,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/25/2020,4.7,,0,0,0,66,76,60,,90,120,8.9,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/26/2020,3.36,,0,0,0,65,76,56,,130,130,12.1,15,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/27/2020,8.05,,0.06,0,0,70,80,64,,100,100,18.1,23.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/28/2020,10.51,,0.92,0,0,74,80,71,,140,130,17,23,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/29/2020,8.72,,0.04,0,0,77,85,73,,250,240,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/30/2020,5.82,,0.01,0,0,75,84,67,,350,10,15,21,1,,,,,,,
